,Unnamed: 0,filename,rank,age,identity,fold,database
6197,21458,52_Arsenio_Hall_0008.jpg,42,52,292,train,CACD
6198,34776,52_David_Duchovny_0004.jpg,20,52,470,train,CACD
6199,26810,52_Bruce_Campbell_0013.jpg,15,52,365,train,CACD
6200,40468,52_Elizabeth_Peña_0001.jpg,47,52,547,train,CACD
6201,38488,52_Christopher_Meloni_0004.jpg,21,52,521,train,CACD
6202,33886,52_Antonio_Banderas_0011.jpg,10,52,460,train,CACD
6203,33065,52_Kevin_Nash_0015.jpg,50,52,450,train,CACD
6204,35667,52_Hiroyuki_Sanada_0006.jpg,33,52,483,train,CACD
6205,12246,52_Anthony_Head_0002.jpg,20,52,170,train,CACD
6206,34679,52_Tracy_Pollan_0002.jpg,19,52,469,train,CACD
6207,26708,52_Ellen_DeGeneres_0005.jpg,14,52,364,train,CACD
6208,4576,52_Mary_McDonnell_0005.jpg,13,52,63,train,CACD
6209,5601,52_Frances_Fisher_0001.jpg,27,52,77,train,CACD
6210,31132,52_Robert_Knepper_0013.jpg,24,52,424,train,CACD
6211,6276,52_Alfre_Woodard_0001.jpg,36,52,86,train,CACD
6212,24852,52_Brad_Bird_0005.jpg,42,52,342,train,CACD
6213,8796,52_Hulk_Hogan_0012.jpg,22,52,122,train,CACD
6214,9578,52_James_Read_0011.jpg,34,52,134,train,CACD
6215,35361,52_Chris_Sanders_0016.jpg,28,52,478,train,CACD
6216,14029,52_Howard_Stern_0001.jpg,45,52,195,train,CACD
6217,9664,52_Christine_Ebersole_0017.jpg,35,52,135,train,CACD
6218,36530,52_Michael_Cerveris_0010.jpg,47,52,497,train,CACD
6219,16711,52_J.K._Simmons_0003.jpg,29,52,229,train,CACD
6220,28834,52_Dinah_Manoff_0008.jpg,42,52,392,train,CACD
6221,3930,52_Patrick_Swayze_0002.jpg,6,52,56,train,CACD
6222,12807,52_Jeffrey_Combs_0005.jpg,27,52,177,train,CACD
6223,34316,52_Colin_Firth_0004.jpg,15,52,465,train,CACD
6224,5744,52_David_Hasselhoff_0010.jpg,29,52,79,train,CACD
6225,21459,52_Arsenio_Hall_0010.jpg,42,52,292,train,CACD
6226,32453,52_Lee_Daniels_0014.jpg,41,52,441,train,CACD
6227,20385,52_Richard_Curtis_0016.jpg,26,52,276,train,CACD
6228,24226,52_Richard_E._Grant_0012.jpg,33,52,333,train,CACD
6229,34876,52_Jane_Lynch_0002.jpg,21,52,471,train,CACD
6230,13528,52_Peter_MacNicol_0006.jpg,37,52,187,train,CACD
6231,27008,52_Madonna_0003.jpg,17,52,367,train,CACD
6232,24988,52_Zeljko_Ivanek_0014.jpg,44,52,344,train,CACD
6233,7894,52_Tim_Allen_0012.jpg,9,52,109,train,CACD
6234,32741,52_Dave_Coulier_0007.jpg,45,52,445,train,CACD
6235,20584,52_Gary_Cole_0006.jpg,29,52,279,train,CACD
6236,38395,52_Raymond_Cruz_0003.jpg,20,52,520,train,CACD
6237,30708,52_Thomas_F._Wilson_0014.jpg,18,52,418,train,CACD
6238,27324,52_Megan_Mullally_0003.jpg,21,52,371,train,CACD
6239,7667,52_Mary_Steenburgen_0003.jpg,6,52,106,train,CACD
6240,22921,52_Spike_Lee_0014.jpg,14,52,314,train,CACD
6241,33882,52_Antonio_Banderas_0007.jpg,10,52,460,train,CACD
6242,8655,52_Ron_Jeremy_0005.jpg,20,52,120,train,CACD
6243,27842,52_Linda_Fiorentino_0006.jpg,27,52,377,train,CACD
6244,31909,52_Ken_Watanabe_0001.jpg,34,52,434,train,CACD
6245,19330,52_Kim_Cattrall_0008.jpg,13,52,263,train,CACD
6246,11132,52_Scott_Bakula_0008.jpg,6,52,156,train,CACD
6247,39959,52_Titus_Welliver_0011.jpg,40,52,540,train,CACD
6248,16024,52_Glenne_Headly_0017.jpg,20,52,220,train,CACD
6249,35413,52_Meg_Tilly_0009.jpg,29,52,479,train,CACD
6250,12338,52_Chris_Noth_0012.jpg,21,52,171,train,CACD
6251,27012,52_Madonna_0007.jpg,17,52,367,train,CACD
6252,20650,52_Luis_Guzmán_0008.jpg,30,52,280,train,CACD
6253,16016,52_Glenne_Headly_0002.jpg,20,52,220,train,CACD
6254,34537,52_Hugh_Grant_0012.jpg,17,52,467,train,CACD
6255,38185,52_Tim_Roth_0001.jpg,17,52,517,train,CACD
6256,23489,52_Dan_Castellaneta_0011.jpg,22,52,322,train,CACD
6257,11590,52_Rene_Russo_0003.jpg,12,52,162,train,CACD
6258,5252,53_Jim_Cummings_0003.jpg,22,53,72,train,CACD
6259,17760,53_Steve_Jobs_0002.jpg,45,53,245,train,CACD
6260,32989,53_Brian_Thompson_0002.jpg,49,53,449,train,CACD
6261,23212,53_Ray_Winstone_0010.jpg,18,53,318,train,CACD
6262,3405,53_Sting_0011.jpg,49,53,49,train,CACD
6263,12580,53_Oprah_Winfrey_0010.jpg,24,53,174,train,CACD
6264,35618,53_Kelly_LeBrock_0011.jpg,32,53,482,train,CACD
6265,23659,53_Denis_Leary_0006.jpg,24,53,324,train,CACD
6266,23663,53_Denis_Leary_0011.jpg,24,53,324,train,CACD
6267,7077,53_Harvey_Fierstein_0010.jpg,48,53,98,train,CACD
6268,21053,53_Juliet_Stevenson_0003.jpg,36,53,286,train,CACD
6269,8913,53_Jeff_Kober_0007.jpg,24,53,124,train,CACD
6270,1846,53_Lynda_Carter_0011.jpg,25,53,25,train,CACD
6271,20589,53_Gary_Cole_0006.jpg,29,53,279,train,CACD
6272,4768,53_Roseanne_Barr_0010.jpg,15,53,65,train,CACD
6273,33067,53_Kevin_Nash_0007.jpg,50,53,450,train,CACD
6274,6216,53_Chazz_Palminteri_0009.jpg,35,53,85,train,CACD
6275,26726,53_Ellen_DeGeneres_0011.jpg,14,53,364,train,CACD
6276,32143,53_Billy_Campbell_0003.jpg,37,53,437,train,CACD
6277,12750,53_Kathleen_Quinlan_0006.jpg,26,53,176,train,CACD
6278,11832,53_Ellen_Barkin_0002.jpg,15,53,165,train,CACD
6279,11916,53_Cindy_Morgan_0001.jpg,16,53,166,train,CACD
6280,32515,53_Talia_Balsam_0010.jpg,42,53,442,train,CACD
6281,20002,53_Joan_Allen_0004.jpg,21,53,271,train,CACD
6282,26076,53_Madeleine_Stowe_0002.jpg,8,53,358,train,CACD
6283,21241,53_Adam_Arkin_0010.jpg,39,53,289,train,CACD
6284,17764,53_Steve_Jobs_0006.jpg,45,53,245,train,CACD
6285,28218,53_Susanna_Thompson_0003.jpg,32,53,382,train,CACD
6286,27926,53_Colm_Feore_0007.jpg,28,53,378,train,CACD
6287,2532,53_Patricia_Richardson_0005.jpg,35,53,35,train,CACD
6288,7080,53_Harvey_Fierstein_0016.jpg,48,53,98,train,CACD
6289,31780,53_Sam_Raimi_0008.jpg,32,53,432,train,CACD
6290,17548,53_Tommy_Wiseau_0008.jpg,42,53,242,train,CACD
6291,14117,53_Ken_Olin_0011.jpg,46,53,196,train,CACD
6292,12752,53_Kathleen_Quinlan_0009.jpg,26,53,176,train,CACD
6293,10498,53_Robert_Wisdom_0009.jpg,47,53,147,train,CACD
6294,11534,53_Lorraine_Bracco_0010.jpg,11,53,161,train,CACD
6295,25193,53_Theresa_Russell_0003.jpg,47,53,347,train,CACD
6296,34974,53_Richard_Linklater_0008.jpg,22,53,472,train,CACD
6297,5465,53_Mr._T_0011.jpg,25,53,75,train,CACD
6298,17395,53_Michael_O'Keefe_0012.jpg,39,53,239,train,CACD
6299,10425,53_Pamela_Sue_Martin_0005.jpg,46,53,146,train,CACD
6300,15823,53_Lena_Olin_0005.jpg,17,53,217,train,CACD
6301,27789,53_Michael_Jackson_0002.jpg,26,53,376,train,CACD
6302,19014,53_Geena_Davis_0003.jpg,9,53,259,train,CACD
6303,2107,53_Tom_Noonan_0016.jpg,28,53,28,train,CACD
6304,32820,53_Heather_Ripley_0013.jpg,46,53,446,train,CACD
6305,6282,53_Alfre_Woodard_0003.jpg,36,53,86,train,CACD
6306,12909,53_Ang_Lee_0008.jpg,28,53,178,train,CACD
6307,19629,53_Michael_Biehn_0009.jpg,17,53,267,train,CACD
6308,9356,53_Philip_Davis_0002.jpg,31,53,131,train,CACD
6309,33729,53_Jennifer_Grey_0008.jpg,8,53,458,train,CACD
6310,35238,53_Annabella_Sciorra_0010.jpg,26,53,476,train,CACD
6311,24863,53_Brad_Bird_0009.jpg,42,53,342,train,CACD
6312,32747,53_Dave_Coulier_0004.jpg,45,53,445,train,CACD
6313,27849,53_Linda_Fiorentino_0010.jpg,27,53,377,train,CACD
6314,36191,53_Michael_Schoeffling_0003.jpg,42,53,492,train,CACD
6315,13263,53_Sam_J._Jones_0002.jpg,33,53,183,train,CACD
6316,19903,53_Andy_Garcia_0005.jpg,20,53,270,train,CACD
6317,34331,53_Colin_Firth_0009.jpg,15,53,465,train,CACD
6318,24363,53_Andrew_Dice_Clay_0014.jpg,35,53,335,train,CACD
6319,676,53_Mark_Harmon_0002.jpg,9,53,9,train,CACD
6320,16783,53_Deborra-Lee_Furness_0008.jpg,30,53,230,train,CACD
6321,1071,53_Olivia_Hussey_0011.jpg,14,53,14,train,CACD
6322,31845,53_John_C._McGinley_0005.jpg,33,53,433,train,CACD
6323,28501,53_Lorenzo_Lamas_0005.jpg,36,53,386,train,CACD
6324,17067,53_William_Forsythe_0011.jpg,34,53,234,train,CACD
6325,3118,53_Patrick_Bergin_0003.jpg,44,53,44,train,CACD
6326,24864,53_Brad_Bird_0012.jpg,42,53,342,train,CACD
6327,36457,53_Greta_Scacchi_0007.jpg,46,53,496,train,CACD
6328,34688,53_Tracy_Pollan_0002.jpg,19,53,469,train,CACD
6329,18838,53_Lars_von_Trier_0007.jpg,7,53,257,train,CACD
6330,17767,53_Steve_Jobs_0010.jpg,45,53,245,train,CACD
6331,27610,53_Annette_Bening_0010.jpg,24,53,374,train,CACD
6332,22645,53_Frances_McDormand_0006.jpg,10,53,310,train,CACD
6333,23352,53_Stephen_Fry_0009.jpg,20,53,320,train,CACD
6334,2348,53_Pam_Dawber_0011.jpg,32,53,32,train,CACD
6335,20310,53_Sela_Ward_0004.jpg,25,53,275,train,CACD
6336,925,53_Margo_Martindale_0002.jpg,12,53,12,train,CACD
6337,2897,53_Cristine_Rose_0001.jpg,41,53,41,train,CACD
6338,30643,53_Kelly_Lynch_0004.jpg,17,53,417,train,CACD
6339,9814,53_Tim_Gunn_0007.jpg,37,53,137,train,CACD
6340,26291,53_Sharon_Stone_0001.jpg,10,53,360,train,CACD
6341,30388,53_Donna_Murphy_0008.jpg,14,53,414,train,CACD
6342,36099,53_Scott_Baio_0014.jpg,40,53,490,train,CACD
6343,15550,53_Jimmy_Smits_0012.jpg,14,53,214,train,CACD
6344,20657,53_Luis_Guzmán_0006.jpg,30,53,280,train,CACD
6345,6443,53_Brian_George_0010.jpg,38,53,88,train,CACD
6346,2103,53_Tom_Noonan_0008.jpg,28,53,28,train,CACD
6347,11313,53_Dennis_Quaid_0001.jpg,8,53,158,train,CACD
6348,11531,53_Lorraine_Bracco_0007.jpg,11,53,161,train,CACD
6349,35232,53_Annabella_Sciorra_0004.jpg,26,53,476,train,CACD
6350,33066,53_Kevin_Nash_0005.jpg,50,53,450,train,CACD
6351,30327,53_Hugh_Laurie_0004.jpg,13,53,413,train,CACD
6352,26717,53_Ellen_DeGeneres_0001.jpg,14,53,364,train,CACD
6353,26084,53_Madeleine_Stowe_0011.jpg,8,53,358,train,CACD
6354,34641,53_Kristin_Scott_Thomas_0001.jpg,18,53,468,train,CACD
6355,32065,53_Mare_Winningham_0004.jpg,36,53,436,train,CACD
6356,22581,53_Kathy_Najimy_0014.jpg,9,53,309,train,CACD
6357,36284,53_John_Schneider_0017.jpg,43,53,493,train,CACD
6358,24580,53_LeVar_Burton_0009.jpg,38,53,338,train,CACD
6359,21466,53_Arsenio_Hall_0008.jpg,42,53,292,train,CACD
6360,9808,53_Tim_Gunn_0001.jpg,37,53,137,train,CACD
6361,33806,53_Hugo_Weaving_0003.jpg,9,53,459,train,CACD
6362,34542,53_Hugh_Grant_0003.jpg,17,53,467,train,CACD
6363,20313,53_Sela_Ward_0009.jpg,25,53,275,train,CACD
6364,6445,53_Brian_George_0012.jpg,38,53,88,train,CACD
6365,18018,53_Isabelle_Adjani_0013.jpg,48,53,248,train,CACD
6366,17063,53_William_Forsythe_0003.jpg,34,53,234,train,CACD
6367,20503,53_Alan_Ruck_0001.jpg,28,53,278,train,CACD
6368,33732,53_Jennifer_Grey_0011.jpg,8,53,458,train,CACD
6369,9359,53_Philip_Davis_0014.jpg,31,53,131,train,CACD
6370,32865,53_Beth_Broderick_0005.jpg,47,53,447,train,CACD
6371,12749,53_Kathleen_Quinlan_0002.jpg,26,53,176,train,CACD
6372,6441,53_Brian_George_0006.jpg,38,53,88,train,CACD
6373,19420,53_Rita_Wilson_0001.jpg,14,53,264,train,CACD
6374,33550,53_Tony_Goldwyn_0004.jpg,6,53,456,train,CACD
6375,24231,53_Richard_E._Grant_0004.jpg,33,53,333,train,CACD
6376,27612,53_Annette_Bening_0012.jpg,24,53,374,train,CACD
6377,2973,53_Cheryl_Ladd_0005.jpg,42,53,42,train,CACD
6378,28843,53_Dinah_Manoff_0007.jpg,42,53,392,train,CACD
6379,21393,53_Maureen_McCormick_0006.jpg,41,53,291,train,CACD
6380,15140,53_Donatella_Versace_0002.jpg,9,53,209,train,CACD
6381,24235,53_Richard_E._Grant_0011.jpg,33,53,333,train,CACD
6382,8800,53_Hulk_Hogan_0008.jpg,22,53,122,train,CACD
6383,33724,53_Jennifer_Grey_0002.jpg,8,53,458,train,CACD
6384,7898,53_Tim_Allen_0003.jpg,9,53,109,train,CACD
6385,15141,53_Donatella_Versace_0004.jpg,9,53,209,train,CACD
6386,24579,53_LeVar_Burton_0008.jpg,38,53,338,train,CACD
6387,21391,53_Maureen_McCormick_0004.jpg,41,53,291,train,CACD
6388,36092,53_Scott_Baio_0006.jpg,40,53,490,train,CACD
6389,20809,53_Mimi_Rogers_0003.jpg,32,53,282,train,CACD
6390,6442,53_Brian_George_0008.jpg,38,53,88,train,CACD
6391,2152,53_Jamey_Sheridan_0014.jpg,29,53,29,train,CACD
6392,32224,53_David_Hyde_Pierce_0004.jpg,38,53,438,train,CACD
6393,23002,53_Maria_Conchita_Alonso_0010.jpg,15,53,315,train,CACD
6394,8328,53_Ciarán_Hinds_0002.jpg,15,53,115,train,CACD
6395,14381,53_Michael_Dudikoff_0005.jpg,50,53,200,train,CACD
6396,14301,53_David_Keith_0010.jpg,49,53,199,train,CACD
6397,17667,53_Ornella_Muti_0012.jpg,44,53,244,train,CACD
6398,29907,53_Vincent_D'Onofrio_0008.jpg,8,53,408,train,CACD
6399,35081,53_Christopher_Cousins_0004.jpg,24,53,474,train,CACD
6400,20456,53_Stephen_Dillane_0012.jpg,27,53,277,train,CACD
6401,30391,53_Donna_Murphy_0012.jpg,14,53,414,train,CACD
6402,16649,53_Debra_Winger_0011.jpg,28,53,228,train,CACD
6403,32750,53_Dave_Coulier_0010.jpg,45,53,445,train,CACD
6404,18932,53_Dana_Delany_0001.jpg,8,53,258,train,CACD
6405,25339,53_Jon_Lovitz_0011.jpg,49,53,349,train,CACD
6406,36536,53_Michael_Cerveris_0002.jpg,47,53,497,train,CACD
6407,21528,53_Paige_O'Hara_0009.jpg,43,53,293,train,CACD
6408,19107,53_Eric_Roberts_0002.jpg,10,53,260,train,CACD
6409,26294,53_Sharon_Stone_0004.jpg,10,53,360,train,CACD
6410,25136,53_Kevin_Pollak_0010.jpg,46,53,346,train,CACD
6411,12994,53_Catherine_Bach_0010.jpg,29,53,179,train,CACD
6412,17466,53_Yun-Fat_Chow_0008.jpg,40,53,240,train,CACD
6413,35167,53_Brad_Garrett_0005.jpg,25,53,475,train,CACD
6414,22505,53_Kelly_McGillis_0005.jpg,8,53,308,train,CACD
6415,20815,53_Mimi_Rogers_0013.jpg,32,53,282,train,CACD
6416,15147,53_Donatella_Versace_0010.jpg,9,53,209,train,CACD
6417,16223,53_Brendan_Gleeson_0003.jpg,23,53,223,train,CACD
6418,22580,53_Kathy_Najimy_0013.jpg,9,53,309,train,CACD
6419,11840,53_Ellen_Barkin_0011.jpg,15,53,165,train,CACD
6420,3411,54_Sting_0013.jpg,49,54,49,train,CACD
6421,9018,54_Colleen_Camp_0002.jpg,26,54,126,train,CACD
6422,12918,54_Ang_Lee_0010.jpg,28,54,178,train,CACD
6423,15553,54_Jimmy_Smits_0004.jpg,14,54,214,train,CACD
6424,12001,54_Michael_Emerson_0001.jpg,17,54,167,train,CACD
6425,16475,54_Kevin_Peter_Hall_0007.jpg,26,54,226,train,CACD
6426,1651,54_Chris_Cooper_0008.jpg,22,54,22,train,CACD
6427,4127,54_Paul_Reubens_0004.jpg,8,54,58,train,CACD
6428,21061,54_Juliet_Stevenson_0011.jpg,36,54,286,train,CACD
6429,19025,54_Geena_Davis_0007.jpg,9,54,259,train,CACD
6430,11849,54_Ellen_Barkin_0006.jpg,15,54,165,train,CACD
6431,1194,54_Stephen_Root_0004.jpg,16,54,16,train,CACD
6432,25013,54_Zeljko_Ivanek_0018.jpg,44,54,344,train,CACD
6433,15743,54_Kelsey_Grammer_0007.jpg,16,54,216,train,CACD
6434,20461,54_Stephen_Dillane_0013.jpg,27,54,277,train,CACD
6435,29760,54_Sean_Young_0007.jpg,6,54,406,train,CACD
6436,29178,54_Ted_McGinley_0006.jpg,48,54,398,train,CACD
6437,29763,54_Sean_Young_0012.jpg,6,54,406,train,CACD
6438,6286,54_Alfre_Woodard_0002.jpg,36,54,86,train,CACD
6439,27104,54_Roma_Maffia_0006.jpg,18,54,368,train,CACD
6440,16919,54_Jeff_Perry_0001.jpg,32,54,232,train,CACD
6441,27807,54_Michael_Jackson_0011.jpg,26,54,376,train,CACD
6442,19182,54_Steven_Bauer_0006.jpg,11,54,261,train,CACD
6443,17778,54_Steve_Jobs_0012.jpg,45,54,245,train,CACD
6444,19433,54_Rita_Wilson_0008.jpg,14,54,264,train,CACD
6445,16231,54_Brendan_Gleeson_0007.jpg,23,54,223,train,CACD
6446,16791,54_Deborra-Lee_Furness_0012.jpg,30,54,230,train,CACD
6447,4045,54_Christopher_Reeve_0005.jpg,7,54,57,train,CACD
6448,28083,54_Mary_Elizabeth_Mastrantonio_0004.jpg,30,54,380,train,CACD
6449,1075,54_Olivia_Hussey_0008.jpg,14,54,14,train,CACD
6450,23005,54_Maria_Conchita_Alonso_0004.jpg,15,54,315,train,CACD
6451,4598,54_Mary_McDonnell_0009.jpg,13,54,63,train,CACD
6452,27042,54_Madonna_0010.jpg,17,54,367,train,CACD
6453,23972,54_Ray_Romano_0005.jpg,29,54,329,train,CACD
6454,19250,54_Linda_Hamilton_0010.jpg,12,54,262,train,CACD
6455,488,54_Michael_Keaton_0006.jpg,7,54,7,train,CACD
6456,13989,54_Kristine_DeBell_0014.jpg,44,54,194,train,CACD
6457,21795,54_Kevin_McNally_0007.jpg,48,54,298,train,CACD
6458,27044,54_Madonna_0012.jpg,17,54,367,train,CACD
6459,25258,54_Timothy_Busfield_0010.jpg,48,54,348,train,CACD
6460,5548,54_Terry_O'Quinn_0014.jpg,26,54,76,train,CACD
6461,14976,54_Paul_Greengrass_0012.jpg,7,54,207,train,CACD
6462,6687,54_Michael_Jeter_0013.jpg,41,54,91,train,CACD
6463,26423,54_Alec_Baldwin_0002.jpg,11,54,361,train,CACD
6464,24719,54_Denise_Crosby_0003.jpg,40,54,340,train,CACD
6465,16568,54_Tanya_Roberts_0007.jpg,27,54,227,train,CACD
6466,8805,54_Hulk_Hogan_0004.jpg,22,54,122,train,CACD
6467,14050,54_Howard_Stern_0007.jpg,45,54,195,train,CACD
6468,30920,54_Frank_Darabont_0006.jpg,21,54,421,train,CACD
6469,24311,54_Nancy_Cartwright_0006.jpg,34,54,334,train,CACD
6470,8807,54_Hulk_Hogan_0007.jpg,22,54,122,train,CACD
6471,30732,54_Thomas_F._Wilson_0013.jpg,18,54,418,train,CACD
6472,32521,54_Talia_Balsam_0002.jpg,42,54,442,train,CACD
6473,9292,54_Robert_Picardo_0013.jpg,30,54,130,train,CACD
6474,683,54_Mark_Harmon_0001.jpg,9,54,9,train,CACD
6475,32009,54_Luc_Besson_0010.jpg,35,54,435,train,CACD
6476,27441,54_Holly_Hunter_0009.jpg,22,54,372,train,CACD
6477,25202,54_Theresa_Russell_0003.jpg,47,54,347,train,CACD
6478,29180,54_Ted_McGinley_0009.jpg,48,54,398,train,CACD
6479,19254,54_Linda_Hamilton_0016.jpg,12,54,262,train,CACD
6480,23438,54_John_Turturro_0006.jpg,21,54,321,train,CACD
6481,12164,54_Jerry_Seinfeld_0008.jpg,19,54,169,train,CACD
6482,29928,54_Vincent_D'Onofrio_0018.jpg,8,54,408,train,CACD
6483,26530,54_Jamie_Lee_Curtis_0013.jpg,12,54,362,train,CACD
6484,20397,54_Richard_Curtis_0010.jpg,26,54,276,train,CACD
6485,9285,54_Robert_Picardo_0002.jpg,30,54,130,train,CACD
6486,9598,54_James_Read_0014.jpg,34,54,134,train,CACD
6487,21748,54_Vladimir_Kulich_0001.jpg,47,54,297,train,CACD
6488,6367,54_Carol_Kane_0012.jpg,37,54,87,train,CACD
6489,28311,54_Steve_Guttenberg_0002.jpg,33,54,383,train,CACD
6490,27436,54_Holly_Hunter_0004.jpg,22,54,372,train,CACD
6491,27625,54_Annette_Bening_0014.jpg,24,54,374,train,CACD
6492,30223,54_Marcia_Gay_Harden_0008.jpg,12,54,412,train,CACD
6493,32476,54_Lee_Daniels_0013.jpg,41,54,441,train,CACD
6494,28086,54_Mary_Elizabeth_Mastrantonio_0008.jpg,30,54,380,train,CACD
6495,18946,54_Dana_Delany_0013.jpg,8,54,258,train,CACD
6496,29120,54_Scott_Gordon-Patterson_0011.jpg,47,54,397,train,CACD
6497,27438,54_Holly_Hunter_0006.jpg,22,54,372,train,CACD
6498,1770,54_Karen_Allen_0002.jpg,24,54,24,train,CACD
6499,19116,54_Eric_Roberts_0004.jpg,10,54,260,train,CACD
6500,30798,54_Patricia_Clarkson_0003.jpg,19,54,419,train,CACD
6501,30799,54_Patricia_Clarkson_0005.jpg,19,54,419,train,CACD
6502,20883,54_David_Caruso_0002.jpg,33,54,283,train,CACD
6503,24586,54_LeVar_Burton_0005.jpg,38,54,338,train,CACD
6504,5037,54_Michael_Dorn_0004.jpg,19,54,69,train,CACD
6505,20014,54_Joan_Allen_0014.jpg,21,54,271,train,CACD
6506,27036,54_Madonna_0004.jpg,17,54,367,train,CACD
6507,16097,54_Laurie_Metcalf_0001.jpg,21,54,221,train,CACD
6508,10432,54_Pamela_Sue_Martin_0013.jpg,46,54,146,train,CACD
6509,31229,54_Kyle_MacLachlan_0002.jpg,25,54,425,train,CACD
6510,26626,54_Robert_Patrick_0008.jpg,13,54,363,train,CACD
6511,23360,54_Stephen_Fry_0005.jpg,20,54,320,train,CACD
6512,20513,54_Alan_Ruck_0003.jpg,28,54,278,train,CACD
6513,26833,54_Bruce_Campbell_0007.jpg,15,54,365,train,CACD
6514,28167,54_Bebe_Neuwirth_0009.jpg,31,54,381,train,CACD
6515,31714,54_Linda_Blair_0018.jpg,31,54,431,train,CACD
6516,584,54_Kirstie_Alley_0011.jpg,8,54,8,train,CACD
6517,20667,54_Luis_Guzmán_0012.jpg,30,54,280,train,CACD
6518,489,54_Michael_Keaton_0007.jpg,7,54,7,train,CACD
6519,21907,54_Wendy_Crewson_0002.jpg,50,54,300,train,CACD
6520,29181,54_Ted_McGinley_0010.jpg,48,54,398,train,CACD
6521,401,54_Geoffrey_Rush_0005.jpg,6,54,6,train,CACD
6522,880,54_Cassandra_Peterson_0007.jpg,11,54,11,train,CACD
6523,25914,54_Viggo_Mortensen_0008.jpg,6,54,356,train,CACD
6524,30017,54_Emma_Thompson_0008.jpg,9,54,409,train,CACD
6525,2855,54_Timothy_Bottoms_0012.jpg,40,54,40,train,CACD
6526,30585,54_Simon_Cowell_0007.jpg,16,54,416,train,CACD
6527,23218,54_Ray_Winstone_0006.jpg,18,54,318,train,CACD
6528,28971,54_Ice-T_0011.jpg,44,54,394,train,CACD
6529,26741,54_Ellen_DeGeneres_0014.jpg,14,54,364,train,CACD
6530,22935,54_Spike_Lee_0003.jpg,14,54,314,train,CACD
6531,583,54_Kirstie_Alley_0010.jpg,8,54,8,train,CACD
6532,21794,54_Kevin_McNally_0006.jpg,48,54,298,train,CACD
6533,16728,54_J.K._Simmons_0010.jpg,29,54,229,train,CACD
6534,24246,54_Richard_E._Grant_0009.jpg,33,54,333,train,CACD
6535,12082,54_Jere_Burns_0009.jpg,18,54,168,train,CACD
6536,4597,54_Mary_McDonnell_0007.jpg,13,54,63,train,CACD
6537,26091,54_Madeleine_Stowe_0006.jpg,8,54,358,train,CACD
6538,32296,54_Peter_Mullan_0006.jpg,39,54,439,train,CACD
6539,32615,54_Jason_Alexander_0003.jpg,43,54,443,train,CACD
6540,6083,54_Shohreh_Aghdashloo_0012.jpg,33,54,83,train,CACD
6541,28445,54_Miranda_Richardson_0011.jpg,35,54,385,train,CACD
6542,8965,54_Jim_Jarmusch_0003.jpg,25,54,125,train,CACD
6543,30018,54_Emma_Thompson_0009.jpg,9,54,409,train,CACD
6544,27929,54_Colm_Feore_0002.jpg,28,54,378,train,CACD
6545,3408,54_Sting_0006.jpg,49,54,49,train,CACD
6546,31713,54_Linda_Blair_0016.jpg,31,54,431,train,CACD
6547,28512,54_Lorenzo_Lamas_0007.jpg,36,54,386,train,CACD
6548,30582,54_Simon_Cowell_0004.jpg,16,54,416,train,CACD
6549,24050,54_Timothy_Spall_0010.jpg,30,54,330,train,CACD
6550,25342,54_Jon_Lovitz_0002.jpg,49,54,349,train,CACD
6551,20164,54_Bob_Saget_0011.jpg,23,54,273,train,CACD
6552,21906,54_Wendy_Crewson_0001.jpg,50,54,300,train,CACD
6553,10662,54_Kurt_Fuller_0014.jpg,50,54,150,train,CACD
6554,15389,54_Bill_Paxton_0010.jpg,12,54,212,train,CACD
6555,6078,54_Shohreh_Aghdashloo_0003.jpg,33,54,83,train,CACD
6556,27857,54_Linda_Fiorentino_0004.jpg,27,54,377,train,CACD
6557,23499,54_Dan_Castellaneta_0009.jpg,22,54,322,train,CACD
6558,8141,54_Michael_Bowen_0011.jpg,12,54,112,train,CACD
6559,21242,54_Adam_Arkin_0001.jpg,39,54,289,train,CACD
6560,26190,54_Kevin_Bacon_0009.jpg,9,54,359,train,CACD
6561,26920,54_Tim_Robbins_0007.jpg,16,54,366,train,CACD
6562,18027,54_Isabelle_Adjani_0008.jpg,48,54,248,train,CACD
6563,30225,54_Marcia_Gay_Harden_0010.jpg,12,54,412,train,CACD
6564,12162,54_Jerry_Seinfeld_0006.jpg,19,54,169,train,CACD
6565,9423,54_Charles_Martin_Smith_0012.jpg,32,54,132,train,CACD
6566,28724,54_Wendy_Makkena_0005.jpg,40,54,390,train,CACD
6567,29925,54_Vincent_D'Onofrio_0015.jpg,8,54,408,train,CACD
6568,25071,54_Lori_Singer_0007.jpg,45,54,345,train,CACD
6569,8734,54_Kate_Capshaw_0013.jpg,21,54,121,train,CACD
6570,16572,54_Tanya_Roberts_0014.jpg,27,54,227,train,CACD
6571,19641,54_Michael_Biehn_0013.jpg,17,54,267,train,CACD
6572,16397,55_Roland_Emmerich_0004.jpg,25,55,225,train,CACD
6573,24053,55_Timothy_Spall_0001.jpg,30,55,330,train,CACD
6574,4432,55_Christine_Baranski_0014.jpg,11,55,61,train,CACD
6575,26108,55_Madeleine_Stowe_0009.jpg,8,55,358,train,CACD
6576,19029,55_Geena_Davis_0001.jpg,9,55,259,train,CACD
6577,25356,55_Jon_Lovitz_0009.jpg,49,55,349,train,CACD
6578,5257,55_Jim_Cummings_0013.jpg,22,55,72,train,CACD
